Vbg	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck	-Seebeck
V	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K
Vbg	T=600 K	T=570 K	T=540 K	T=510 K	T=480 K	T=450 K	T=420 K	T=390 K	T=360 K	T=330 K	T=300 K	T=270 K	T=240 K	T=210 K	T=180 K	T=150 K	T=120 K
-9	6.94657631290639E-4	6.38551411411466E-4	5.90584022737945E-4	5.41766941140574E-4	5.39990924754091E-4	4.71327187840934E-4	4.24037462214488E-4	3.75069215666212E-4	3.35864412702815E-4	2.80850746814259E-4	2.32656276408466E-4	1.78740078158957E-4	1.31286228804713E-4	4.7038057888321E-5	1.15745851233341E-5	1.28090788308641E-6	1.64392615444141E-6
-10	6.95486773131682E-4	6.39526979859644E-4	5.90901802102553E-4	5.4171442721247E-4	5.39479660693214E-4	4.69222778474798E-4	4.20554473118263E-4	3.69354246583024E-4	3.2886362485719E-4	2.72166993353153E-4	2.22776366790312E-4	1.66325569230417E-4	1.15920974455979E-4	3.81256664259928E-5	1.05455121818176E-5	-4.26968850126282E-7	2.75597514220161E-7
-11	6.97033762606917E-4	6.40340560263256E-4	5.91860496028366E-4	5.41089511468034E-4	5.3840566303513E-4	4.66918349368591E-4	4.16286330052804E-4	3.63015738442832E-4	3.20500828297622E-4	2.63023847289276E-4	2.12313336076806E-4	1.52144708545385E-4	1.03425127284224E-4	3.20865164381846E-5	5.81785664751691E-6	2.04547954515874E-6	-1.45535506233035E-6
-12	6.96757381993236E-4	6.40285957551604E-4	5.92072944030548E-4	5.40723664435577E-4	5.36003751339734E-4	4.62610361185359E-4	4.11479936782021E-4	3.57350716932686E-4	3.10118664651757E-4	2.53835995233853E-4	1.99380704651975E-4	1.40761601846656E-4	9.10150777727253E-5	2.42086265307168E-5	4.37101983189396E-6	1.93625083349607E-6	1.36831825706524E-6
-13	6.96979970406939E-4	6.41046755333952E-4	5.91382041704124E-4	5.40410331331224E-4	5.33600123993127E-4	4.58552817886755E-4	4.06132001255728E-4	3.48899909816441E-4	2.99971384453088E-4	2.42579334880046E-4	1.8649327641283E-4	1.26230267533941E-4	7.65487587085752E-5	1.75112211140737E-5	5.67521057167794E-6	-7.24854311352826E-7	1.07821677179173E-6
-14	6.97586523834279E-4	6.41317948801822E-4	5.91167808424613E-4	5.38689624953688E-4	5.30685232585643E-4	4.54396105137192E-4	3.98723242313332E-4	3.38815333698124E-4	2.86958210918831E-4	2.29577599270074E-4	1.73964460113463E-4	1.10481769665023E-4	6.27895158394938E-5	1.54948055173085E-5	2.5777763680995E-6	-5.75909581678213E-7	-1.0298663079304E-6
-15	6.96924323303513E-4	6.40666356442778E-4	5.90318016415885E-4	5.37593834320587E-4	5.27209323232162E-4	4.48133302183341E-4	3.89991079196378E-4	3.28443961837825E-4	2.72676036210124E-4	2.15703326032021E-4	1.57213666271002E-4	9.7935667530624E-5	5.44269026860681E-5	1.27991275331999E-5	-4.0754849507746E-8	1.81709345050731E-6	2.36917662288894E-7
-16	6.96536648482981E-4	6.40285957551604E-4	5.8888086816583E-4	5.35297225198178E-4	5.21993743550731E-4	4.41070420269202E-4	3.81652316076587E-4	3.15910343428431E-4	2.57969810177286E-4	2.01138422303895E-4	1.40284922554222E-4	8.49722647937541E-5	4.39656241512219E-5	7.30332575258455E-6	2.33325000609426E-6	-3.17744136586297E-7	1.67293409654811E-6
-17	6.96757381993236E-4	6.396907879946E-4	5.87072382231289E-4	5.33210671788185E-4	5.17033795899738E-4	4.3290658936559E-4	3.71743245018329E-4	3.01121028171994E-4	2.42514794631573E-4	1.82668681452215E-4	1.25690772700851E-4	7.09016538975235E-5	3.39967120887956E-5	6.49882094438632E-6	1.36531207388065E-6	-7.54642990746236E-7	-2.46588274218961E-7
-18	6.95319831821405E-4	6.38009024475726E-4	5.85901240303295E-4	5.30549966097589E-4	5.10692749023893E-4	4.24490632739199E-4	3.5786066938621E-4	2.86476721998582E-4	2.24145017382064E-4	1.66727141501691E-4	1.08716524443814E-4	6.02966251475289E-5	2.90391307015819E-5	6.08089746142647E-6	-8.76244307143356E-7	1.47949197126882E-6	-8.12289869501636E-7
-19	6.94104870063277E-4	6.3681504518094E-4	5.82496716436395E-4	5.26637678453851E-4	5.02871095152957E-4	4.12017132814205E-4	3.4294768204604E-4	2.69765230786057E-4	2.04976005852498E-4	1.50417624993176E-4	9.30445799663975E-5	5.23895515095953E-5	2.45954729878573E-5	2.39264769945396E-6	7.03034145454506E-7	6.1562826510528E-7	1.12173257863528E-6
-20	6.93884136553022E-4	6.36381863668503E-4	5.79622419936286E-4	5.22047961137574E-4	4.93615156869627E-4	3.99442782600098E-4	3.28525210183504E-4	2.51614927227526E-4	1.87217871405084E-4	1.33143075701658E-4	8.05156129897447E-5	4.08959006301058E-5	1.71322262630373E-5	1.97472421649411E-6	1.90532545378355E-6	-1.39013392933395E-6	5.12516474403557E-7
-21	6.91506150333297E-4	6.33344132810277E-4	5.77228363037748E-4	5.16934855004528E-4	4.83952609249291E-4	3.8586665284748E-4	3.1145428394676E-4	2.31687456795931E-4	1.66546551652847E-4	1.15501012327924E-4	6.87953310050186E-5	3.16178436371754E-5	1.35772857205902E-5	3.44793183943432E-6	2.44533199608335E-7	3.97180170732871E-7	-1.40700849215252E-6
-22	6.88853638403338E-4	6.29600206881355E-4	5.71854678276675E-4	5.10466889526402E-4	4.71272231148811E-4	3.70038199971362E-4	2.91046864847043E-4	2.15074249517456E-4	1.48834448055488E-4	1.01442519572987E-4	5.50094141117172E-5	2.71653124469998E-5	1.3148987249748E-5	2.15234380025256E-6	-7.03034145454506E-7	1.65822138221416E-6	6.33394580898647E-7
-23	6.85425776832315E-4	6.26888272202651E-4	5.65682974549422E-4	5.02798105558968E-4	4.56802428835261E-4	3.53155861574024E-4	2.72209753685795E-4	1.94713363048822E-4	1.32109485495942E-4	8.72916858217216E-5	4.58036346694305E-5	2.22520578403393E-5	8.68388730669321E-6	-7.20931330275693E-7	1.70153753103862E-6	-1.01280843583815E-6	2.08391239042221E-6
-24	6.8244123718525E-4	6.22603779428377E-4	5.60096841786166E-4	4.93564406534039E-4	4.42639728088479E-4	3.3477253470707E-4	2.5150769609448E-4	1.72480248197142E-4	1.14773668333788E-4	7.11657721957233E-5	3.9696533605935E-5	1.60667355770456E-5	5.05399956186232E-6	1.05527292131093E-6	6.21520343877155E-7	-1.61850669690978E-6	-1.0008570679292E-6
-25	6.77134358421885E-4	6.16744908468143E-4	5.52382658446432E-4	4.84225679652902E-4	4.26481724983308E-4	3.13533463820096E-4	2.28305326387301E-4	1.54906436304233E-4	9.5934281829784E-5	6.06908500595843E-5	3.04011011787039E-5	1.32152697777477E-5	6.23185628534693E-6	2.99865217541621E-6	-1.14115356398494E-6	1.51921998364881E-6	-3.91639665802968E-7
-26	6.71771832555095E-4	6.11754220623173E-4	5.42113743248527E-4	4.73532093426686E-4	4.05926507824351E-4	2.89238629173031E-4	2.0642636085468E-4	1.35987262363266E-4	8.28266819969562E-5	5.0905016827602E-5	2.28119383338425E-5	1.22392132363065E-5	4.96833124481344E-6	-4.28379282869081E-7	4.17744728817805E-7	1.29083388899738E-7	1.64392615444141E-6
-27	6.66906420812241E-4	6.05354782817587E-4	5.32855295018983E-4	4.60072773653666E-4	3.85474229738054E-4	2.64842944236854E-4	1.85528426277329E-4	1.14523340136428E-4	7.02829600772965E-5	3.98325759906775E-5	2.07014015941523E-5	7.13953492134628E-6	1.16713129737934E-6	-1.23289250506939E-6	1.56909315902247E-6	-1.56886334027929E-6	-5.46361669317041E-7
-28	6.60161991877046E-4	5.96186987531257E-4	5.21895477494654E-4	4.44525150006382E-4	3.62976895408248E-4	2.4039683415612E-4	1.63992821579053E-4	9.80048721255291E-5	5.44035779276566E-5	3.26655889116736E-5	1.6210917128082E-5	4.89127824689014E-6	8.88734417038403E-7	1.525444552476E-6	-6.9284474931726E-7	2.58166777799476E-7	-1.39249803162666E-6
-29	6.53252476535021E-4	5.86098226508401E-4	5.08327369792276E-4	4.29866762208324E-4	3.36183570446105E-4	2.14950625375027E-4	1.41868927512634E-4	8.39356075269092E-5	4.44905506165939E-5	2.83008967095734E-5	9.8343146715252E-6	5.99897215298385E-6	3.11592095693978E-6	4.59722842924231E-7	-1.22265916043858E-7	1.05252578655766E-6	3.67465082819551E-7
-30	6.44241355586952E-4	5.77256227401593E-4	4.93216782477417E-4	4.09624393388556E-4	3.10055918153829E-4	1.89151440582042E-4	1.23620270322038E-4	6.85698006048495E-5	3.80542712437268E-5	2.11796947322551E-5	8.35243370290203E-6	4.52936749158302E-6	1.72392936950142E-6	-1.44186546521874E-6	1.81361952102771E-6	-4.46827525486035E-7	7.73610017570369E-8
-31	6.33019189729435E-4	5.65540305571514E-4	4.75978144586079E-4	3.89173719320642E-4	2.83876796325224E-4	1.66860165012001E-4	1.0306602578405E-4	5.4644739483237E-5	2.96448132745145E-5	1.54827639821187E-5	8.12790947959852E-6	1.19540357452209E-6	-3.31936344916321E-7	7.10482542034857E-7	5.40010644861663E-7	5.16333555598953E-7	-2.26280118955269E-6
-32	6.21244262644556E-4	5.51491027863517E-4	4.56345449796203E-4	3.67107366731399E-4	2.5744375811739E-4	1.45670846934323E-4	8.48170393884355E-5	4.64815337149902E-5	2.20807780753109E-5	1.33235108380804E-5	4.26603558140956E-6	1.9740600034568E-6	2.09869412435523E-6	1.13885902023658E-6	-1.37550694010037E-6	2.40293836704942E-6	4.69000667560004E-7
-33	6.06152768195505E-4	5.35326805124209E-4	4.32986881220162E-4	3.4238030845156E-4	2.26151995680013E-4	1.228285926181E-4	7.18664431638228E-5	3.77901726421285E-5	1.94969025162557E-5	1.09803773260604E-5	3.05358066720489E-6	3.35590642175595E-6	1.73463611269911E-6	-1.82844679045712E-6	8.45677486252237E-7	1.58872068293149E-7	2.09840987200305E-6
-34	5.92830851635392E-4	5.19053376961597E-4	4.12024154819987E-4	3.15356641049313E-4	1.99255731645211E-4	1.02891498963561E-4	5.90139500347371E-5	2.74183174182195E-5	1.5127770882602E-5	5.83476394682686E-6	4.58036346694305E-6	8.99295309983472E-7	-1.00651721509339E-6	3.55241972184268E-7	9.16999156651102E-7	-1.28090788308641E-6	-6.76909089847698E-7
-35	5.76522540524765E-4	4.97356079441578E-4	3.89358273847698E-4	2.88959639855771E-4	1.74457709041458E-4	8.77130262007692E-5	4.542551908669E-5	2.34808374505019E-5	9.11423442271874E-6	5.83476394682686E-6	2.91887517385992E-6	9.87037361527384E-8	3.85475809491709E-7	1.57768148201178E-6	-1.385694968717E-6	1.35041924402957E-6	-8.0262055546607E-7
-36	5.57782450994436E-4	4.75605999300295E-4	3.59510222179795E-4	2.60736904428486E-4	1.4725640222134E-4	7.00803616524384E-5	3.69389429135719E-5	1.84870468735544E-5	9.44310277677286E-6	6.34015747331169E-6	8.98111960942614E-8	1.9740600034568E-6	2.73044945888828E-6	-4.38826668776238E-7	1.05964249744883E-6	1.26104387689641E-6	1.98720627112154E-6
-37	5.36002174713616E-4	4.53040518665012E-4	3.31365325084006E-4	2.32827502105553E-4	1.24247632265536E-4	5.38501884580242E-5	3.04145932535021E-5	1.21485709576031E-5	8.12764512454615E-6	2.1133755471978E-6	1.70642025965525E-6	1.64504754961434E-7	-3.85475809491709E-7	-9.5079064823729E-7	1.95626559686668E-6	-9.83019756444741E-7	-3.57794470889483E-7
-38	5.11402445192559E-4	4.27815885972289E-4	3.03750655355008E-4	2.03768044757146E-4	1.03897435426293E-4	4.3731206616163E-5	2.07995022768056E-5	1.06600043839985E-5	3.71147374549422E-6	1.01074851332179E-6	2.87395827501637E-6	-1.40378156319518E-6	-1.12430145029511E-6	2.57026728321242E-6	-4.27932757434432E-7	6.25556936431377E-7	-1.78896586497491E-6
-39	4.84480376555204E-4	3.97602385524984E-4	2.71242540466507E-4	1.75442031937923E-4	8.26271348425922E-5	3.36626499188577E-5	1.60412058592319E-5	9.45957085836297E-6	2.81883782620009E-6	3.49167668238435E-6	-5.83772021226271E-7	1.00896514662443E-6	1.30632901897643E-6	1.1911001567734E-6	-7.03034145454506E-7	1.93625083349607E-6	4.98011205455706E-7
-40	4.55458557215252E-4	3.6717229432146E-4	2.37882848291949E-4	1.47896726183177E-4	6.32486828492581E-5	2.53971283070587E-5	1.34903278525202E-5	5.13792960547349E-6	4.18127216786603E-6	1.33234800063621E-6	4.49048446607026E-8	2.69788151407102E-6	1.2420842483501E-6	-1.25378867921738E-6	1.66078541657211E-6	-1.19153784678349E-6	1.46018322987563E-6
-41	4.26214149461597E-4	3.31099922913921E-4	2.08779257270347E-4	1.23534464657233E-4	5.16930856827078E-5	2.18907318384519E-5	1.0007338756295E-5	3.45730655746345E-6	2.0671477392134E-6	-3.67544913935195E-7	3.0086788360899E-6	-3.50944654818896E-7	-1.38128771853415E-6	8.35860989256491E-8	1.7321152920947E-7	-3.97180170732871E-7	-8.26795138449487E-7
-42	3.9321170732326E-4	2.96059542756601E-4	1.80048789210561E-4	1.03449287528922E-4	4.22849691369627E-5	1.66309354349635E-5	5.2489435772158E-6	4.70577031382064E-6	-4.228264621295E-7	1.88366382995309E-6	5.38867176565568E-7	6.90920265229981E-7	1.03864031897993E-6	3.23895607461761E-7	-9.27187185267728E-7	2.10505157311532E-6	-3.67465082819551E-7
-43	3.6081767351571E-4	2.66388429245036E-4	1.50625276491556E-4	8.15910651413976E-5	3.00649002563932E-5	1.07199319062977E-5	6.32819284976871E-6	3.5053206760648E-6	2.91279120507855E-6	1.88366382995309E-6	-1.70642025965525E-6	2.06180352696051E-6	2.63407439864172E-6	-1.10751405784775E-6	5.1963185258717E-7	8.6386637157866E-7	1.1168979216175E-6
-44	3.27262470150011E-4	2.33137197939505E-4	1.28491943746585E-4	6.55755423947087E-5	2.47472393279075E-5	7.61416321118809E-6	5.39611468075715E-6	2.40091538763201E-7	2.77184537277111E-6	-9.18862284837988E-7	1.07773284635828E-6	-5.26416982228344E-7	-3.31936344916321E-7	8.77653337552476E-7	1.63022133072223E-6	-1.2213265261769E-6	-9.86351798981344E-7
-45	2.91440574771438E-4	1.97336019999836E-4	1.05559877924504E-4	5.27941774335097E-5	1.91739463689832E-5	6.86277813215961E-6	2.15844916435304E-6	1.96873998385883E-6	-1.2214948149544E-6	-2.75658685451396E-7	1.2573552385468E-6	-1.18443600207408E-6	-1.71322262630373E-7	7.62723678571678E-7	-8.45677486252237E-7	1.39013392933395E-6	-1.11206196670521E-6
-46	2.54069835014183E-4	1.69889602970003E-4	8.3479746443945E-5	3.98564960129882E-5	1.36007906621558E-5	3.70690365174285E-6	2.59994601472616E-6	3.5053206760648E-6	3.2886362485719E-7	1.88366382995309E-6	-1.21244888711324E-6	1.39280810290798E-6	1.85242465934104E-6	-1.65082720669867E-6	-5.29821248724416E-7	1.67809205194196E-6	1.63425684040585E-6
-47	2.22504943047676E-4	1.46185473787743E-4	6.58686997017238E-5	2.98401644128846E-5	9.76594991882282E-6	1.45269967035103E-6	4.31689832870609E-6	2.40091538763201E-7	3.3826053914401E-6	0	-8.08300764848353E-7	8.66395536559023E-7	2.14149235421122E-8	1.67172197851298E-7	1.80343149241108E-6	-8.042903454994E-7	5.46361669317041E-7
-48	1.88838445475125E-4	1.15646723188032E-4	5.43761554223434E-5	2.41016173961215E-5	1.00215991057735E-5	2.40447259300676E-6	4.90556628262055E-7	-5.76217759577242E-7	-2.34903940382828E-7	-1.56207359215416E-6	1.52679786746672E-6	-1.4147476636834E-6	-1.16713129737934E-6	1.33738038747774E-6	3.15854870007201E-7	-2.7802545315923E-7	-1.32964100092298E-6
-49	1.59374417153284E-4	9.31897199398974E-5	3.84145264046258E-5	1.81545900847862E-5	6.44245901892756E-6	1.50279200895292E-6	-9.81113256524111E-8	3.93747996771765E-6	-1.0335738696067E-6	1.83772456967598E-6	2.69433588282784E-7	8.55427964111008E-7	1.38128771853415E-6	-8.35860989256491E-8	-9.98510223187214E-7	1.88660747686559E-6	1.52304026057932E-6
-50	1.2791970645156E-4	7.77306002170522E-5	2.76669783547458E-5	1.24160080587377E-5	4.90854674071132E-6	3.50651412727744E-7	2.84522021379446E-6	1.15243390794245E-6	2.16110111809186E-6	1.56207359215416E-6	-4.9396082513201E-7	1.50248824326751E-6	1.17783947772376E-6	-9.29894474089297E-7	1.04945310131159E-6	-3.0781413255264E-7	1.32964100092298E-6
-51	1.04093471668121E-4	5.99930913460179E-5	2.48469542854462E-5	9.3902780538921E-6	4.19270842943487E-6	1.50279200895292E-6	2.64899756248964E-6	-1.77666739733308E-6	1.87922521746672E-6	-7.35091369456306E-7	1.6615033608117E-6	-7.45758127470052E-7	-7.70950181836679E-7	2.27771243113845E-6	1.09020931833995E-6	-1.12203181667058E-6	-1.18458831144447E-6
-52	8.46347925422213E-5	4.23096391595189E-5	1.7451478654532E-5	7.8252404638981E-6	5.31759230243727E-6	2.05381613776457E-6	-7.35834119380537E-7	1.44054117651904E-6	-1.0335738696067E-6	1.83772456967598E-6	1.6166015296967E-6	-1.30507341116305E-6	1.41341082242069E-6	9.71688224718961E-7	-9.16999156651102E-7	1.31069656247982E-6	-6.28557328091861E-8
-53	6.63921881165176E-5	3.44987212577351E-5	1.0800749314292E-5	4.48645742898265E-6	7.66959570410539E-7	2.50466735523947E-7	0	7.68291957315023E-7	2.16110111809186E-6	3.35384348569387E-6	-5.38867176565568E-7	8.99295309983472E-7	1.48836664768492E-6	-5.01516593553895E-7	1.52832736934977E-6	2.29370965538676E-6	1.9678676430504E-6
-54	4.97525912501637E-5	3.0050784366583E-5	9.63023223336243E-6	1.72155360224329E-6	1.12487529474635E-6	-3.50651412727744E-7	1.61883934230242E-6	-1.68063916013037E-6	2.0671477392134E-6	-1.42423422912001E-6	1.57169969858172E-6	-4.82548164396083E-7	-8.56611313151866E-7	1.06572170955177E-6	1.80343149241108E-6	-5.36192230958706E-7	2.51422931236744E-7
-55	4.10734980192014E-5	1.68696533720412E-5	9.41740932294131E-6	4.06912924234126E-6	1.994101402542E-6	2.35438361608117E-6	-4.90556628262055E-7	2.88108879788621E-7	-3.2886362485719E-7	-1.19451942870347E-6	2.37999292956579E-6	-1.06380006494491E-6	-1.00651721509339E-6	6.47791214923522E-7	-1.12077613923107E-6	9.93000403365699E-9	-8.60640333362972E-7
-56	2.75850111295003E-5	1.2096229716733E-5	4.20325694401047E-6	3.33876553027275E-6	1.27826652256797E-6	-4.50839451607844E-7	-5.39611468075715E-7	3.31324808953906E-6	3.2886362485719E-7	1.97555776636646E-6	-7.6339592018765E-7	2.32500465827569E-6	1.89525163213179E-6	-7.000351561277E-7	-1.4264470831835E-6	9.23443730365481E-7	1.71645249918067E-6
-57	2.09513199301222E-5	1.34523062615083E-5	2.81989909988654E-6	1.35637174620903E-6	6.13568342588916E-7	-3.00559074125846E-7	3.13956242087716E-6	3.36126220814041E-7	2.58393861501418E-6	8.72919941389047E-7	-8.98111960942614E-7	1.50248824326751E-6	6.31749585946105E-7	-1.04487882408357E-8	1.46719919765001E-6	-1.00287843180449E-6	9.47671947050077E-7
-58	1.45941391876664E-5	6.29219807990181E-6	6.49108984145756E-6	2.39972897256219E-6	1.84070502776675E-6	3.00559074125846E-6	2.50184291919921E-6	-1.00838027365416E-6	4.69798422371809E-8	-9.18862284837988E-7	1.97584631407375E-6	-1.73279107311805E-6	-1.32774537966528E-6	1.6926167503273E-6	8.6605491100611E-7	-2.18449427079969E-7	-1.75995792286821E-6
-59	1.11114281216998E-5	1.13910720975584E-6	3.08592327471962E-6	2.45191031245472E-6	1.27826652256797E-6	1.35251331230908E-6	4.90548398136592E-8	1.63262504152902E-6	-1.08055371184388E-6	1.33234800063621E-6	1.52679786746672E-6	-9.97997574176413E-7	9.63687368009164E-7	-3.44793183943432E-7	-1.04945310131159E-6	1.80716477918121E-6	-1.3538207754844E-7
