Thickness	-Seebeck	Independent Variable	Polynomial Fit of -Seebeck	Thickness	Conductivity	Independent Variable	Polynomial Fit of Conductivity	Thickness	Power factor	Independent Variable	Polynomial Fit of Power factor	
Layer	\g(m)V/K	Layer	\g(m)V/K	Layer	S/m	Layer	S/m	Layer	mW/mK^2	Layer	mW/mK^2	
Thickness	-Seebeck	Thickness	Fitted Curves Plot of -Seebeck	Thickness	Conductivity	Thickness	Fitted Curves Plot of Conductivity	Thickness	Power factor	Thickness	Fitted Curves Plot of Conductivity	
		9.95495495495496	3.1903304702295E-4			10.1801801801802	24.5720300133304			9.95495495495496	5.88457519320505E-6	
		10	3.19696932625333E-4			10.2252252252252	24.4637831850778			10	5.86508679674477E-6	
		10.045045045045	3.20357803230762E-4			10.2702702702703	24.3564858904064			10.045045045045	5.84558200642214E-6	
		10.0900900900901	3.21015634449011E-4			10.3153153153153	24.2501256900116			10.0900900900901	5.8260614159582E-6	
		10.1351351351351	3.21670401964866E-4			10.3603603603604	24.1446903609246			10.1351351351351	5.80652561775067E-6	
		10.1801801801802	3.22322081539613E-4			10.4054054054054	24.0401678918297			10.1801801801802	5.7869752028455E-6	
		10.2252252252252	3.22970649012526E-4			10.4504504504505	23.9365464785029			10.2252252252252	5.76741076090885E-6	
		10.2702702702703	3.23616080302358E-4			10.4954954954955	23.8338145193677			10.2702702702703	5.74783288019905E-6	
		10.3153153153153	3.24258351408814E-4			10.5405405405405	23.7319606111652			10.3153153153153	5.72824214753881E-6	
		10.3603603603604	3.24897438414041E-4			10.5855855855856	23.6309735447347			10.3603603603604	5.70863914828775E-6	
		10.4054054054054	3.25533317484102E-4			10.6306306306306	23.5308423009011			10.4054054054054	5.68902446631497E-6	
		10.4504504504505	3.2616596487045E-4			10.6756756756757	23.4315560464669			10.4504504504505	5.66939868397183E-6	
		10.4954954954955	3.26795356911403E-4			10.7207207207207	23.3331041303053			10.4954954954955	5.64976238206507E-6	
		10.5405405405405	3.27421470033608E-4			10.7657657657658	23.2354760795509			10.5405405405405	5.6301161398299E-6	
		10.5855855855856	3.28044280753514E-4			10.8108108108108	23.1386615958861			10.5855855855856	5.61046053490355E-6	
		10.6306306306306	3.28663765678828E-4			10.8558558558559	23.0426505519198			10.6306306306306	5.5907961432988E-6	
		10.6756756756757	3.29279901509978E-4			10.9009009009009	22.9474329876556			10.6756756756757	5.57112353937784E-6	
		10.7207207207207	3.29892665041563E-4			10.9459459459459	22.852999107048			10.7207207207207	5.5514432958263E-6	
		10.7657657657658	3.30502033163811E-4			10.990990990991	22.7593392746421			10.7657657657658	5.5317559836275E-6	
		10.8108108108108	3.31107982864025E-4			11.036036036036	22.6664440122966			10.8108108108108	5.51206217203687E-6	
		10.8558558558559	3.31710491228023E-4			11.0810810810811	22.5743039959864			10.8558558558559	5.49236242855665E-6	
		10.9009009009009	3.32309535441581E-4			11.1261261261261	22.4829100526829			10.9009009009009	5.4726573189107E-6	
		10.9459459459459	3.32905092791868E-4			11.1711711711712	22.3922531573091			10.9459459459459	5.45294740701963E-6	
		10.990990990991	3.33497140668876E-4			11.2162162162162	22.3023244297697			10.990990990991	5.4332332549761E-6	
		11.036036036036	3.34085656566849E-4			11.2612612612613	22.2131151320507			11.036036036036	5.41351542302027E-6	
		11.0810810810811	3.346706180857E-4			11.3063063063063	22.1246166653891			11.0810810810811	5.39379446951561E-6	
		11.1261261261261	3.35252002932434E-4			11.3513513513514	22.0368205675106			11.1261261261261	5.37407095092476E-6	
		11.1711711711712	3.35829788922557E-4			11.3963963963964	21.9497185099315			11.1711711711712	5.35434542178576E-6	
		11.2162162162162	3.36403953981482E-4			11.4414414414414	21.8633022953255			11.2162162162162	5.3346184346884E-6	
		11.2612612612613	3.36974476145937E-4			11.4864864864865	21.7775638549516			11.2612612612613	5.3148905402508E-6	
		11.3063063063063	3.37541333565354E-4			11.5315315315315	21.6924952461432			11.3063063063063	5.29516228709633E-6	
		11.3513513513514	3.38104504503268E-4			11.5765765765766	21.6080886498547			11.3513513513514	5.27543422183056E-6	
		11.3963963963964	3.38663967338698E-4			11.6216216216216	21.5243363682661			11.3963963963964	5.25570688901857E-6	
		11.4414414414414	3.3921970056753E-4			11.6666666666667	21.4412308224427			11.4414414414414	5.23598083116245E-6	
		11.4864864864865	3.39771682803892E-4			11.7117117117117	21.3587645500487			11.4864864864865	5.21625658867904E-6	
		11.5315315315315	3.40319892781522E-4			11.7567567567568	21.2769302031137			11.5315315315315	5.19653469987786E-6	
		11.5765765765766	3.4086430935513E-4			11.8018018018018	21.1957205458499			11.5765765765766	5.17681570093932E-6	
		11.6216216216216	3.41404911501757E-4			11.8468468468468	21.1151284525196			11.6216216216216	5.15710012589309E-6	
		11.6666666666667	3.41941678322125E-4			11.8918918918919	21.035146905351			11.6666666666667	5.13738850659679E-6	
		11.7117117117117	3.4247458904198E-4			11.9369369369369	20.9557689925006			11.7117117117117	5.11768137271484E-6	
		11.7567567567568	3.43003623013431E-4			11.981981981982	20.8769879060626			11.7567567567568	5.09797925169754E-6	
		11.8018018018018	3.43528759716283E-4			12	20.8456410773749			11.8018018018018	5.07828266876046E-6	
		11.8468468468468	3.44049978759356E-4			12.027027027027	20.7987969401223			11.8468468468468	5.058592146864E-6	
		11.8918918918919	3.44567259881811E-4			12.0720720720721	20.7211894888532			11.8918918918919	5.03890820669315E-6	
		11.9369369369369	3.45080582954452E-4			12.1171171171171	20.6441590446567			11.9369369369369	5.01923136663759E-6	
		11.981981981982	3.45589927981036E-4			12.1621621621622	20.5676991963432			11.981981981982	4.99956214277193E-6	
		12.027027027027	3.46095275099567E-4			12.2072072072072	20.491803627353			12.027027027027	4.97990104883626E-6	
		12.0720720720721	3.46596604583586E-4			12.2522522522523	20.4164661140171			12.0720720720721	4.96024859621687E-6	
		12.1171171171171	3.47093896843452E-4			12.2972972972973	20.3416805238559			12.1171171171171	4.94060529392725E-6	
		12.1621621621622	3.47587132427619E-4			12.3423423423423	20.2674408139148			12.1621621621622	4.92097164858933E-6	
		12.2072072072072	3.48076292023896E-4			12.3873873873874	20.193741029137			12.2072072072072	4.90134816441497E-6	
		12.2522522522523	3.48561356460716E-4			12.4324324324324	20.1205753007705			12.2522522522523	4.88173534318759E-6	
		12.2972972972973	3.49042306708377E-4			12.4774774774775	20.0479378448111			12.2972972972973	4.8621336842442E-6	
		12.3423423423423	3.49519123880292E-4			12.5225225225225	19.9758229604772			12.3423423423423	4.84254368445759E-6	
		12.3873873873874	3.49991789234222E-4			12.5675675675676	19.9042250287192			12.3873873873874	4.82296583821867E-6	
		12.4324324324324	3.50460284173499E-4			12.6126126126126	19.8331385107595			12.4324324324324	4.80340063741929E-6	
		12.4774774774775	3.5092459024825E-4			12.6576576576577	19.7625579466643			12.4774774774775	4.783848571435E-6	
		12.5225225225225	3.51384689156605E-4			12.7027027027027	19.6924779539456			12.5225225225225	4.76431012710834E-6	
		12.5675675675676	3.51840562745897E-4			12.7477477477477	19.6228932261932			12.5675675675676	4.74478578873219E-6	
		12.6126126126126	3.52292193013856E-4			12.7927927927928	19.5537985317347			12.6126126126126	4.72527603803339E-6	
		12.6576576576577	3.52739562109792E-4			12.8378378378378	19.4851887123251			12.6576576576577	4.70578135415669E-6	
		12.7027027027027	3.53182652335771E-4			12.8828828828829	19.4170586818625			12.7027027027027	4.68630221364885E-6	
		12.7477477477477	3.53621446147783E-4			12.9279279279279	19.3494034251312			12.7477477477477	4.66683909044299E-6	
		12.7927927927928	3.54055926156894E-4			12.972972972973	19.2822179965717			12.7927927927928	4.64739245584333E-6	
		12.8378378378378	3.54486075130397E-4			13.018018018018	19.215497519075			12.8378378378378	4.62796277850995E-6	
		12.8828828828829	3.54911875992953E-4			13.0630630630631	19.1492371828023			12.8828828828829	4.60855052444389E-6	
		12.9279279279279	3.55333311827714E-4			13.1081081081081	19.0834322440298			12.9279279279279	4.58915615697266E-6	
		12.972972972973	3.55750365877448E-4			13.1531531531532	19.018078024016			12.972972972973	4.56978013673568E-6	
		13.018018018018	3.56163021545644E-4			13.1981981981982	18.9531699078931			13.018018018018	4.55042292167025E-6	
		13.0630630630631	3.5657126239762E-4			13.2432432432432	18.8887033435805			13.0630630630631	4.53108496699762E-6	
		13.1081081081081	3.56975072161604E-4			13.2882882882883	18.8246738407209			13.1081081081081	4.51176672520927E-6	
		13.1531531531532	3.5737443472982E-4			13.3333333333333	18.7610769696374			13.1531531531532	4.49246864605363E-6	
		13.1981981981982	3.57769334159558E-4			13.3783783783784	18.697908360312			13.1981981981982	4.47319117652284E-6	
		13.2432432432432	3.58159754674233E-4			13.4234234234234	18.6351637013848			13.2432432432432	4.4539347608398E-6	
		13.2882882882883	3.58545680664437E-4			13.4684684684685	18.5728387391728			13.2882882882883	4.43469984044562E-6	
		13.3333333333333	3.58927096688976E-4			13.5135135135135	18.5109292767089			13.3333333333333	4.41548685398712E-6	
		13.3783783783784	3.59303987475901E-4			13.5585585585586	18.4494311727995			13.3783783783784	4.39629623730464E-6	
		13.4234234234234	3.59676337923527E-4			13.6036036036036	18.3883403411015			13.4234234234234	4.37712842342019E-6	
		13.4684684684685	3.60044133101442E-4			13.6486486486486	18.3276527492167			13.4684684684685	4.35798384252569E-6	
		13.5135135135135	3.60407358251501E-4			13.6936936936937	18.2673644178048			13.5135135135135	4.33886292197159E-6	
		13.5585585585586	3.60765998788817E-4			13.7387387387387	18.2074714197137			13.5585585585586	4.31976608625569E-6	
		13.6036036036036	3.61120040302733E-4			13.7837837837838	18.1479698791264			13.6036036036036	4.30069375701213E-6	
		13.6486486486486	3.61469468557791E-4			13.8288288288288	18.0888559707253			13.6486486486486	4.28164635300077E-6	
		13.6936936936937	3.61814269494682E-4			13.8738738738739	18.0301259188723			13.6936936936937	4.2626242900967E-6	
		13.7387387387387	3.62154429231191E-4			13.9189189189189	17.9717759968047			13.7387387387387	4.24362798128004E-6	
		13.7837837837838	3.62489934063126E-4			13.963963963964	17.9138025258473			13.7837837837838	4.22465783662601E-6	
		13.8288288288288	3.6282077046524E-4			14.009009009009	17.8562018746388			13.8288288288288	4.20571426329514E-6	
		13.8738738738739	3.63146925092138E-4			14.0540540540541	17.7989704583739			13.8738738738739	4.18679766552392E-6	
		13.9189189189189	3.63468384779179E-4			14.0990990990991	17.7421047380596			13.9189189189189	4.16790844461546E-6	
		13.963963963964	3.63785136543352E-4			14.1441441441441	17.6856012197856			13.963963963964	4.14904699893057E-6	
		14.009009009009	3.64097167584159E-4			14.1891891891892	17.6294564540085			14.009009009009	4.13021372387901E-6	
		14.0540540540541	3.64404465284472E-4			14.2342342342342	17.5736670348502			14.0540540540541	4.11140901191101E-6	
		14.0990990990991	3.64707017211385E-4			14.2792792792793	17.518229599409			14.0990990990991	4.09263325250896E-6	
		14.1441441441441	3.6500481111705E-4			14.3243243243243	17.4631408270839			14.1441441441441	4.0738868321795E-6	
		14.1891891891892	3.65297834939508E-4			14.3693693693694	17.4083974389112			14.1891891891892	4.05517013444569E-6	
		14.2342342342342	3.65586076803497E-4			14.4144144144144	17.3539961969146			14.2342342342342	4.03648353983944E-6	
		14.2792792792793	3.6586952502126E-4			14.4594594594595	17.2999339034662			14.2792792792793	4.01782742589434E-6	
		14.3243243243243	3.6614816809333E-4			14.5045045045045	17.2462074006604			14.3243243243243	3.99920216713852E-6	
		14.3693693693694	3.6642199470931E-4			14.5495495495496	17.1928135696987			14.3693693693694	3.98060813508792E-6	
		14.4144144144144	3.66690993748638E-4			14.5945945945946	17.139749330286			14.4144144144144	3.96204569823967E-6	
		14.4594594594595	3.6695515428134E-4			14.6396396396396	17.087011640039			14.4594594594595	3.94351522206576E-6	
		14.5045045045045	3.67214465568767E-4			14.6846846846847	17.0345974939039			14.5045045045045	3.92501706900702E-6	
		14.5495495495496	3.67468917064327E-4			14.7297297297297	16.9825039235861			14.5495495495496	3.90655159846723E-6	
		14.5945945945946	3.67718498414196E-4			14.7747747747748	16.9307279969898			14.5945945945946	3.88811916680748E-6	
		14.6396396396396	3.67963199458024E-4			14.8198198198198	16.8792668176677			14.6396396396396	3.86972012734083E-6	
		14.6846846846847	3.68203010229619E-4			14.8648648648649	16.8281175242808			14.6846846846847	3.85135483032717E-6	
		14.7297297297297	3.68437920957632E-4			14.9099099099099	16.7772772900685			14.7297297297297	3.83302362296833E-6	
		14.7747747747748	3.68667922066208E-4			14.954954954955	16.7267433223273			14.7747747747748	3.81472684940338E-6	
		14.8198198198198	3.68893004175651E-4			15	16.6765128618999			14.8198198198198	3.79646485070419E-6	
		14.8648648648649	3.69113158103048E-4			15.045045045045	16.6265831826726			14.8648648648649	3.77823796487125E-6	
		14.9099099099099	3.69328374862905E-4			15.0900900900901	16.5769515910826			14.9099099099099	3.76004652682972E-6	
		14.954954954955	3.69538645667749E-4			15.1351351351351	16.5276154256329			14.954954954955	3.74189086842562E-6	
		15	3.69743961928732E-4			15.1801801801802	16.4785720564174			15	3.7237713184224E-6	
		15.045045045045	3.69944315256211E-4			15.2252252252252	16.4298188846529			15.045045045045	3.70568820249761E-6	
		15.0900900900901	3.70139697460327E-4			15.2702702702703	16.3813533422202			15.0900900900901	3.68764184323985E-6	
		15.1351351351351	3.70330100551551E-4			15.3153153153153	16.3331728912137			15.1351351351351	3.66963256014602E-6	
		15.1801801801802	3.70515516741241E-4			15.3603603603604	16.2852750234976			15.1801801801802	3.65166066961859E-6	
		15.2252252252252	3.70695938442165E-4			15.4054054054054	16.237657260271			15.2252252252252	3.63372648496339E-6	
		15.2702702702703	3.7087135826902E-4			15.4504504504505	16.1903171516404			15.2702702702703	3.61583031638735E-6	
		15.3153153153153	3.71041769038937E-4			15.4954954954955	16.1432522761996			15.3153153153153	3.59797247099661E-6	
		15.3603603603604	3.71207163771973E-4			15.5405405405405	16.0964602406164			15.3603603603604	3.58015325279486E-6	
		15.4054054054054	3.71367535691583E-4			15.5855855855856	16.0499386792274			15.4054054054054	3.56237296268185E-6	
		15.4504504504505	3.71522878225084E-4			15.6306306306306	16.0036852536388			15.4504504504505	3.54463189845209E-6	
		15.4954954954955	3.71673185004108E-4			15.6756756756757	15.9576976523352			15.4954954954955	3.52693035479393E-6	
		15.5405405405405	3.71818449865032E-4			15.7207207207207	15.9119735902942			15.5405405405405	3.50926862328862E-6	
		15.5855855855856	3.71958666849402E-4			15.7657657657658	15.8665108086076			15.5855855855856	3.49164699240982E-6	
		15.6306306306306	3.72093830204339E-4			15.8108108108108	15.8213070741102			15.6306306306306	3.47406574752319E-6	
		15.6756756756757	3.72223934382935E-4			15.8558558558559	15.7763601790132			15.6756756756757	3.45652517088621E-6	
		15.7207207207207	3.72348974044627E-4			15.9009009009009	15.7316679405458			15.7207207207207	3.43902554164826E-6	
		15.7657657657658	3.72468944055569E-4			15.9459459459459	15.6872282006007			15.7657657657658	3.42156713585093E-6	
		15.8108108108108	3.72583839488979E-4			15.990990990991	15.6430388253878			15.8108108108108	3.40415022642841E-6	
		15.8558558558559	3.72693655625476E-4			16.036036036036	15.5990977050918			15.8558558558559	3.38677508320828E-6	
		15.9009009009009	3.72798387953407E-4			16.0810810810811	15.5554027535369			15.9009009009009	3.36944197291238E-6	
		15.9459459459459	3.72898032169151E-4			16.1261261261261	15.5119519078566			15.9459459459459	3.35215115915791E-6	
		15.990990990991	3.72992584177417E-4			16.1711711711712	15.468743128169			15.990990990991	3.33490290245881E-6	
		16.036036036036	3.73082040091524E-4			16.2162162162162	15.4257743972574			16.036036036036	3.31769746022722E-6	
		16.0810810810811	3.73166396233665E-4			16.2612612612613	15.3830437202567			16.0810810810811	3.3005350867753E-6	
		16.1261261261261	3.73245649135165E-4			16.3063063063063	15.3405491243444			16.1261261261261	3.28341603331714E-6	
		16.1711711711712	3.73319795536709E-4			16.3513513513514	15.2982886584371			16.1711711711712	3.26634054797087E-6	
		16.2162162162162	3.73388832388575E-4			16.3963963963964	15.2562603928919			16.2162162162162	3.24930887576109E-6	
		16.2612612612613	3.73452756850837E-4			16.4414414414414	15.2144624192128			16.2612612612613	3.23232125862137E-6	
		16.3063063063063	3.73511566293563E-4			16.4864864864865	15.1728928497614			16.3063063063063	3.215377935397E-6	
		16.3513513513514	3.73565258296995E-4			16.5315315315315	15.1315498174732			16.3513513513514	3.198479141848E-6	
		16.3963963963964	3.7361383065171E-4			16.5765765765766	15.0904314755779			16.3963963963964	3.18162511065222E-6	
		16.4414414414414	3.73657281358779E-4			16.6216216216216	15.0495359973243			16.4414414414414	3.16481607140865E-6	
		16.4864864864865	3.73695608629902E-4			16.6666666666667	15.0088615757099			16.4864864864865	3.14805225064108E-6	
		16.5315315315315	3.73728810887524E-4			16.7117117117117	14.9684064232147			16.5315315315315	3.13133387180172E-6	
		16.5765765765766	3.73756886764953E-4			16.7567567567568	14.9281687715394			16.5765765765766	3.11466115527518E-6	
		16.6216216216216	3.73779835106448E-4			16.8018018018018	14.8881468713476			16.6216216216216	3.09803431838259E-6	
		16.6666666666667	3.737976549673E-4			16.8468468468468	14.8483389920125			16.6666666666667	3.08145357538589E-6	
		16.7117117117117	3.73810345613894E-4			16.8918918918919	14.8087434213671			16.7117117117117	3.06491913749233E-6	
		16.7567567567568	3.73817906523766E-4			16.9369369369369	14.7693584654592			16.7567567567568	3.04843121285918E-6	
		16.8018018018018	3.7382033738563E-4			16.981981981982	14.7301824483095			16.8018018018018	3.03199000659853E-6	
		16.8468468468468	3.73817638099409E-4			17	14.7145701722646			16.8468468468468	3.01559572078246E-6	
		16.8918918918919	3.73809808776231E-4			17.027027027027	14.6912137116737			16.8918918918919	2.99924855444812E-6	
		16.9369369369369	3.73796849738431E-4			17.0720720720721	14.6524506148091			16.9369369369369	2.9829487036033E-6	
		16.981981981982	3.73778761519525E-4			17.1171171171171	14.6138915342439			16.981981981982	2.96669636123193E-6	
		17.027027027027	3.73755544864173E-4			17.1621621621622	14.5755348635503			17.027027027027	2.95049171729986E-6	
		17.0720720720721	3.73727200728127E-4			17.2072072072072	14.5373790131222			17.0720720720721	2.93433495876087E-6	
		17.1171171171171	3.73693730278168E-4			17.2522522522523	14.4994224099547			17.1171171171171	2.91822626956276E-6	
		17.1621621621622	3.73655134892025E-4			17.2972972972973	14.4616634974288			17.1621621621622	2.90216583065362E-6	
		17.2072072072072	3.7361141615828E-4			17.3423423423423	14.4241007350978			17.2072072072072	2.88615381998836E-6	
		17.2522522522523	3.73562575876258E-4			17.3873873873874	14.3867325984784			17.2522522522523	2.87019041253532E-6	
		17.2972972972973	3.73508616055907E-4			17.4324324324324	14.3495575788441			17.2972972972973	2.85427578028311E-6	
		17.3423423423423	3.73449538917657E-4			17.4774774774775	14.3125741830223			17.3423423423423	2.83841009224755E-6	
		17.3873873873874	3.73385346892268E-4			17.5225225225225	14.2757809331945			17.3873873873874	2.82259351447889E-6	
		17.4324324324324	3.73316042620664E-4			17.5675675675676	14.2391763666991			17.4324324324324	2.80682621006902E-6	
		17.4774774774775	3.73241628953753E-4			17.6126126126126	14.202759035838			17.4774774774775	2.79110833915907E-6	
		17.5225225225225	3.7316210895223E-4			17.6576576576577	14.1665275076854			17.5225225225225	2.77544005894694E-6	
		17.5675675675676	3.73077485886368E-4			17.7027027027027	14.1304803638999			17.5675675675676	2.75982152369518E-6	
		17.6126126126126	3.72987763235792E-4			17.7477477477477	14.0946162005398			17.6126126126126	2.74425288473891E-6	
		17.6576576576577	3.72892944689244E-4			17.7927927927928	14.0589336278802			17.6576576576577	2.72873429049391E-6	
		17.7027027027027	3.72793034144327E-4			17.8378378378378	14.023431270234			17.7027027027027	2.71326588646498E-6	
		17.7477477477477	3.72688035707239E-4			17.8828828828829	13.988107765775			17.7477477477477	2.69784781525425E-6	
		17.7927927927928	3.72577953692493E-4			17.9279279279279	13.9529617663635			17.7927927927928	2.68248021656987E-6	
		17.8378378378378	3.7246279262262E-4			17.972972972973	13.9179919373751			17.8378378378378	2.66716322723467E-6	
		17.8828828828829	3.7234255722786E-4			18.018018018018	13.8831969575317			17.8828828828829	2.65189698119506E-6	
		17.9279279279279	3.72217252445838E-4			18.0630630630631	13.8485755187348			17.9279279279279	2.63668160953005E-6	
		17.972972972973	3.72086883421226E-4			18.1081081081081	13.8141263259022			17.972972972973	2.62151724046044E-6	
		18.018018018018	3.71951455505391E-4			18.1531531531532	13.7798480968056			18.018018018018	2.60640399935813E-6	
		18.0630630630631	3.71810974256028E-4			18.1981981981982	13.7457395619125			18.0630630630631	2.59134200875558E-6	
		18.1081081081081	3.71665445436783E-4			18.2432432432432	13.7117994642288			18.1081081081081	2.5763313883554E-6	
		18.1531531531532	3.71514875016855E-4			18.2882882882883	13.6780265591445			18.1531531531532	2.56137225504012E-6	
		18.1981981981982	3.71359269170589E-4			18.3333333333333	13.6444196142817			18.1981981981982	2.54646472288206E-6	
		18.2432432432432	3.71198634277057E-4			18.3783783783784	13.6109774093448			18.2432432432432	2.53160890315334E-6	
		18.2882882882883	3.71032976919618E-4			18.4234234234234	13.5776987359723			18.2882882882883	2.51680490433602E-6	
		18.3333333333333	3.70862303885471E-4			18.4684684684685	13.5445823975919			18.3333333333333	2.50205283213246E-6	
		18.3783783783784	3.7068662216519E-4			18.5135135135135	13.5116272092766			18.3783783783784	2.48735278947562E-6	
		18.4234234234234	3.70505938952248E-4			18.5585585585586	13.4788319976036			18.4234234234234	2.47270487653971E-6	
		18.4684684684685	3.70320261642524E-4			18.6036036036036	13.4461956005149			18.4684684684685	2.45810919075082E-6	
		18.5135135135135	3.70129597833803E-4			18.6486486486486	13.4137168671803			18.5135135135135	2.44356582679773E-6	
		18.5585585585586	3.69933955325253E-4			18.6936936936937	13.3813946578618			18.5585585585586	2.42907487664285E-6	
		18.6036036036036	3.69733342116895E-4			18.7387387387387	13.3492278437804			18.6036036036036	2.41463642953324E-6	
		18.6486486486486	3.69527766409058E-4			18.7837837837838	13.3172153069848			18.6486486486486	2.40025057201184E-6	
		18.6936936936937	3.69317236601821E-4			18.8288288288288	13.2853559402217			18.6936936936937	2.38591738792873E-6	
		18.7387387387387	3.6910176129444E-4			18.8738738738739	13.2536486468083			18.7387387387387	2.37163695845251E-6	
		18.7837837837838	3.68881349284763E-4			18.9189189189189	13.2220923405063			18.7837837837838	2.3574093620819E-6	
		18.8288288288288	3.6865600956863E-4			18.963963963964	13.1906859453983			18.8288288288288	2.34323467465738E-6	
		18.8738738738739	3.68425751339265E-4			19.009009009009	13.1594283957646			18.8738738738739	2.32911296937285E-6	
		18.9189189189189	3.68190583986645E-4			19.0540540540541	13.1283186359637			18.9189189189189	2.31504431678763E-6	
		18.963963963964	3.67950517096867E-4			19.0990990990991	13.0973556203129			18.963963963964	2.30102878483838E-6	
		19.009009009009	3.67705560451495E-4			19.1441441441441	13.066538312971			19.009009009009	2.28706643885118E-6	
		19.0540540540541	3.67455724026895E-4			19.1891891891892	13.0358656878232			19.0540540540541	2.27315734155377E-6	
		19.0990990990991	3.67201017993557E-4			19.2342342342342	13.0053367283669			19.0990990990991	2.25930155308777E-6	
		19.1441441441441	3.6694145271541E-4			19.2792792792793	12.9749504275997			19.1441441441441	2.24549913102123E-6	
		19.1891891891892	3.66677038749112E-4			19.3243243243243	12.9447057879083			19.1891891891892	2.23175013036099E-6	
		19.2342342342342	3.6640778684334E-4			19.3693693693694	12.9146018209597			19.2342342342342	2.21805460356537E-6	
		19.2792792792793	3.6613370793806E-4			19.4144144144144	12.8846375475932			19.2792792792793	2.20441260055687E-6	
		19.3243243243243	3.65854813163786E-4			19.4594594594595	12.8548119977145			19.3243243243243	2.19082416873496E-6	
		19.3693693693694	3.65571113840826E-4			19.5045045045045	12.8251242101909			19.3693693693694	2.17728935298897E-6	
		19.4144144144144	3.65282621478518E-4			19.5495495495496	12.7955732327481			19.4144144144144	2.16380819571114E-6	
		19.4594594594595	3.6498934777445E-4			19.5945945945946	12.7661581218682			19.4594594594595	2.15038073680964E-6	
		19.5045045045045	3.64691304613672E-4			19.6396396396396	12.7368779426896			19.5045045045045	2.13700701372177E-6	
		19.5495495495496	3.6438850406789E-4			19.6846846846847	12.7077317689077			19.5495495495496	2.12368706142726E-6	
		19.5945945945946	3.64080958394656E-4			19.7297297297297	12.6787186826773			19.5945945945946	2.11042091246156E-6	
		19.6396396396396	3.63768680036534E-4			19.7747747747748	12.6498377745163			19.6396396396396	2.09720859692933E-6	
		19.6846846846847	3.6345168162027E-4			19.8198198198198	12.6210881432106			19.6846846846847	2.08405014251796E-6	
		19.7297297297297	3.63129975955932E-4			19.8648648648649	12.5924688957203			19.7297297297297	2.07094557451112E-6	
		19.7747747747748	3.62803576036055E-4			19.9099099099099	12.5639791470875			19.7747747747748	2.05789491580253E-6	
		19.8198198198198	3.62472495034762E-4			19.954954954955	12.5356180203446			19.8198198198198	2.04489818690966E-6	
		19.8648648648649	3.62136746306881E-4			20	12.5073846464249			19.8648648648649	2.03195540598758E-6	
		19.9099099099099	3.61796343387043E-4			20.045045045045	12.4792781640734			19.9099099099099	2.0190665888429E-6	
		19.954954954955	3.61451299988776E-4			20.0900900900901	12.4512977197593			19.954954954955	2.00623174894777E-6	
		20	3.61101630003587E-4			20.1351351351351	12.4234424675899			20	1.99345089745388E-6	
		20.045045045045	3.60747347500025E-4			20.1801801801802	12.3957115692247			20.045045045045	1.9807240432067E-6	
		20.0900900900901	3.60388466722738E-4			20.2252252252252	12.3681041937921			20.0900900900901	1.96805119275956E-6	
		20.1351351351351	3.60025002091523E-4			20.2702702702703	12.3406195178059			20.1351351351351	1.95543235038803E-6	
		20.1801801801802	3.59656968200357E-4			20.3153153153153	12.3132567250835			20.1801801801802	1.94286751810419E-6	
		20.2252252252252	3.59284379816423E-4			20.3603603603604	12.2860150066652			20.2252252252252	1.93035669567106E-6	
		20.2702702702703	3.5890725187912E-4			20.4054054054054	12.2588935607344			20.2702702702703	1.91789988061706E-6	
		20.3153153153153	3.58525599499066E-4			20.4504504504505	12.2318915925389			20.3153153153153	1.90549706825054E-6	
		20.3603603603604	3.58139437957091E-4			20.4954954954955	12.2050083143135			20.3603603603604	1.89314825167435E-6	
		20.4054054054054	3.57748782703216E-4			20.5405405405405	12.1782429452032			20.4054054054054	1.88085342180051E-6	
		20.4504504504505	3.57353649355622E-4			20.5855855855856	12.1515947111875			20.4504504504505	1.86861256736486E-6	
		20.4954954954955	3.56954053699613E-4			20.6306306306306	12.1250628450058			20.4954954954955	1.85642567494188E-6	
		20.5405405405405	3.56550011686562E-4			20.6756756756757	12.0986465860842			20.5405405405405	1.84429272895945E-6	
		20.5855855855856	3.56141539432853E-4			20.7207207207207	12.0723451804623			20.5855855855856	1.83221371171373E-6	
		20.6306306306306	3.55728653218805E-4			20.7657657657658	12.0461578807216			20.6306306306306	1.82018860338406E-6	
		20.6756756756757	3.553113694876E-4			20.8108108108108	12.0200839459149			20.6756756756757	1.80821738204794E-6	
		20.7207207207207	3.54889704844183E-4			20.8558558558559	11.994122641496			20.7207207207207	1.79630002369597E-6	
		20.7657657657658	3.54463676054165E-4			20.9009009009009	11.9682732392514			20.7657657657658	1.78443650224699E-6	
		20.8108108108108	3.54033300042714E-4			20.9459459459459	11.9425350172315			20.8108108108108	1.77262678956312E-6	
		20.8558558558559	3.53598593893434E-4			20.990990990991	11.9169072596838			20.8558558558559	1.76087085546491E-6	
		20.9009009009009	3.53159574847232E-4			21.036036036036	11.8913892569864			20.9009009009009	1.7491686677465E-6	
		20.9459459459459	3.52716260301184E-4			21.0810810810811	11.8659803055826			20.9459459459459	1.73752019219086E-6	
		20.990990990991	3.52268667807385E-4			21.1261261261261	11.8406797079161			20.990990990991	1.72592539258505E-6	
		21.036036036036	3.51816815071789E-4			21.1711711711712	11.8154867723674			21.036036036036	1.71438423073548E-6	
