Temperature	-Seebeck	-Seebeck	-Seebeck	-Seebeck	Independent Variable	Linear Fit of Vg=60 V	Independent Variable	Linear Fit of Vg=40 V	Independent Variable	Linear Fit of Vg=20 V	Independent Variable	Linear Fit of Vg=0 V
K	\g(m)V/K	\g(m)V/K	\g(m)V/K	\g(m)V/K	K	\g(m)V/K	K	\g(m)V/K	K	\g(m)V/K	K	\g(m)V/K
Temperature	Vg=60 V	Vg=40 V	Vg=20 V	Vg=0 V	Fit Curve of Vg=60 V	Fit Curve of Vg=60 V	Fit Curve of Vg=40 V	Fit Curve of Vg=40 V	Fit Curve of Vg=20 V	Fit Curve of Vg=20 V	Fit Curve of Vg=0 V	Fit Curve of Vg=0 V
					400.48048048048	2.14553722325424E-4	400.48048048048	2.2624230328164E-4	400.48048048048	2.40222177181486E-4	400.48048048048	2.58944425556495E-4
					400.820820820821	2.14908055401761E-4	400.820820820821	2.26607468090377E-4	400.820820820821	2.40602176523246E-4	400.820820820821	2.59339656750873E-4
					401.161161161161	2.15262388478098E-4	401.161161161161	2.26972632899114E-4	401.161161161161	2.40982175865006E-4	401.161161161161	2.59734887945252E-4
					401.501501501501	2.15616721554435E-4	401.501501501501	2.2733779770785E-4	401.501501501501	2.41362175206766E-4	401.501501501501	2.6013011913963E-4
					401.841841841842	2.15971054630772E-4	401.841841841842	2.27702962516587E-4	401.841841841842	2.41742174548526E-4	401.841841841842	2.60525350334009E-4
					402.182182182182	2.16325387707109E-4	402.182182182182	2.28068127325323E-4	402.182182182182	2.42122173890286E-4	402.182182182182	2.60920581528387E-4
					402.522522522523	2.16679720783446E-4	402.522522522523	2.2843329213406E-4	402.522522522523	2.42502173232046E-4	402.522522522523	2.61315812722766E-4
					402.862862862863	2.17034053859783E-4	402.862862862863	2.28798456942796E-4	402.862862862863	2.42882172573806E-4	402.862862862863	2.61711043917144E-4
					403.203203203203	2.1738838693612E-4	403.203203203203	2.29163621751533E-4	403.203203203203	2.43262171915566E-4	403.203203203203	2.62106275111523E-4
					403.543543543544	2.17742720012457E-4	403.543543543544	2.2952878656027E-4	403.543543543544	2.43642171257326E-4	403.543543543544	2.62501506305901E-4
					403.883883883884	2.18097053088794E-4	403.883883883884	2.29893951369006E-4	403.883883883884	2.44022170599087E-4	403.883883883884	2.6289673750028E-4
					404.224224224224	2.18451386165131E-4	404.224224224224	2.30259116177743E-4	404.224224224224	2.44402169940847E-4	404.224224224224	2.63291968694658E-4
					404.564564564565	2.18805719241468E-4	404.564564564565	2.30624280986479E-4	404.564564564565	2.44782169282607E-4	404.564564564565	2.63687199889037E-4
					404.904904904905	2.19160052317805E-4	404.904904904905	2.30989445795216E-4	404.904904904905	2.45162168624367E-4	404.904904904905	2.64082431083415E-4
					405.245245245245	2.19514385394142E-4	405.245245245245	2.31354610603952E-4	405.245245245245	2.45542167966127E-4	405.245245245245	2.64477662277794E-4
					405.585585585586	2.19868718470479E-4	405.585585585586	2.31719775412689E-4	405.585585585586	2.45922167307887E-4	405.585585585586	2.64872893472172E-4
					405.925925925926	2.20223051546816E-4	405.925925925926	2.32084940221425E-4	405.925925925926	2.46302166649647E-4	405.925925925926	2.65268124666551E-4
					406.266266266266	2.20577384623153E-4	406.266266266266	2.32450105030162E-4	406.266266266266	2.46682165991407E-4	406.266266266266	2.65663355860929E-4
					406.606606606607	2.2093171769949E-4	406.606606606607	2.32815269838899E-4	406.606606606607	2.47062165333167E-4	406.606606606607	2.66058587055308E-4
					406.946946946947	2.21286050775827E-4	406.946946946947	2.33180434647635E-4	406.946946946947	2.47442164674927E-4	406.946946946947	2.66453818249686E-4
					407.287287287287	2.21640383852164E-4	407.287287287287	2.33545599456372E-4	407.287287287287	2.47822164016687E-4	407.287287287287	2.66849049444065E-4
					407.627627627628	2.21994716928501E-4	407.627627627628	2.33910764265108E-4	407.627627627628	2.48202163358447E-4	407.627627627628	2.67244280638443E-4
					407.967967967968	2.22349050004838E-4	407.967967967968	2.34275929073845E-4	407.967967967968	2.48582162700207E-4	407.967967967968	2.67639511832822E-4
					408.308308308308	2.22703383081175E-4	408.308308308308	2.34641093882581E-4	408.308308308308	2.48962162041967E-4	408.308308308308	2.680347430272E-4
					408.648648648649	2.23057716157512E-4	408.648648648649	2.35006258691318E-4	408.648648648649	2.49342161383727E-4	408.648648648649	2.68429974221578E-4
					408.988988988989	2.23412049233849E-4	408.988988988989	2.35371423500054E-4	408.988988988989	2.49722160725487E-4	408.988988988989	2.68825205415957E-4
					409.329329329329	2.23766382310186E-4	409.329329329329	2.35736588308791E-4	409.329329329329	2.50102160067247E-4	409.329329329329	2.69220436610335E-4
					409.66966966967	2.24120715386523E-4	409.66966966967	2.36101753117528E-4	409.66966966967	2.50482159409007E-4	409.66966966967	2.69615667804714E-4
					410.01001001001	2.2447504846286E-4	410.01001001001	2.36466917926264E-4	410.01001001001	2.50862158750767E-4	410.01001001001	2.70010898999092E-4
					410.35035035035	2.24829381539197E-4	410.35035035035	2.36832082735001E-4	410.35035035035	2.51242158092528E-4	410.35035035035	2.70406130193471E-4
					410.690690690691	2.25183714615534E-4	410.690690690691	2.37197247543737E-4	410.690690690691	2.51622157434288E-4	410.690690690691	2.70801361387849E-4
					411.031031031031	2.25538047691871E-4	411.031031031031	2.37562412352474E-4	411.031031031031	2.52002156776048E-4	411.031031031031	2.71196592582228E-4
					411.371371371371	2.25892380768208E-4	411.371371371371	2.3792757716121E-4	411.371371371371	2.52382156117808E-4	411.371371371371	2.71591823776606E-4
					411.711711711712	2.26246713844545E-4	411.711711711712	2.38292741969947E-4	411.711711711712	2.52762155459568E-4	411.711711711712	2.71987054970985E-4
					412.052052052052	2.26601046920882E-4	412.052052052052	2.38657906778684E-4	412.052052052052	2.53142154801328E-4	412.052052052052	2.72382286165363E-4
					412.392392392392	2.26955379997219E-4	412.392392392392	2.3902307158742E-4	412.392392392392	2.53522154143088E-4	412.392392392392	2.72777517359742E-4
					412.732732732733	2.27309713073556E-4	412.732732732733	2.39388236396157E-4	412.732732732733	2.53902153484848E-4	412.732732732733	2.7317274855412E-4
					413.073073073073	2.27664046149893E-4	413.073073073073	2.39753401204893E-4	413.073073073073	2.54282152826608E-4	413.073073073073	2.73567979748499E-4
					413.413413413413	2.2801837922623E-4	413.413413413413	2.4011856601363E-4	413.413413413413	2.54662152168368E-4	413.413413413413	2.73963210942877E-4
					413.753753753754	2.28372712302567E-4	413.753753753754	2.40483730822366E-4	413.753753753754	2.55042151510128E-4	413.753753753754	2.74358442137256E-4
					414.094094094094	2.28727045378904E-4	414.094094094094	2.40848895631103E-4	414.094094094094	2.55422150851888E-4	414.094094094094	2.74753673331634E-4
					414.434434434434	2.29081378455241E-4	414.434434434434	2.41214060439839E-4	414.434434434434	2.55802150193648E-4	414.434434434434	2.75148904526013E-4
					414.774774774775	2.29435711531578E-4	414.774774774775	2.41579225248576E-4	414.774774774775	2.56182149535408E-4	414.774774774775	2.75544135720391E-4
					415.115115115115	2.29790044607915E-4	415.115115115115	2.41944390057313E-4	415.115115115115	2.56562148877168E-4	415.115115115115	2.7593936691477E-4
					415.455455455455	2.30144377684252E-4	415.455455455455	2.42309554866049E-4	415.455455455455	2.56942148218928E-4	415.455455455455	2.76334598109148E-4
					415.795795795796	2.30498710760589E-4	415.795795795796	2.42674719674786E-4	415.795795795796	2.57322147560688E-4	415.795795795796	2.76729829303526E-4
					416.136136136136	2.30853043836926E-4	416.136136136136	2.43039884483522E-4	416.136136136136	2.57702146902448E-4	416.136136136136	2.77125060497905E-4
					416.476476476476	2.31207376913263E-4	416.476476476476	2.43405049292259E-4	416.476476476476	2.58082146244208E-4	416.476476476476	2.77520291692283E-4
					416.816816816817	2.315617099896E-4	416.816816816817	2.43770214100995E-4	416.816816816817	2.58462145585969E-4	416.816816816817	2.77915522886662E-4
					417.157157157157	2.31916043065937E-4	417.157157157157	2.44135378909732E-4	417.157157157157	2.58842144927729E-4	417.157157157157	2.7831075408104E-4
					417.497497497498	2.32270376142274E-4	417.497497497498	2.44500543718468E-4	417.497497497498	2.59222144269489E-4	417.497497497498	2.78705985275419E-4
					417.837837837838	2.32624709218611E-4	417.837837837838	2.44865708527205E-4	417.837837837838	2.59602143611249E-4	417.837837837838	2.79101216469797E-4
					418.178178178178	2.32979042294948E-4	418.178178178178	2.45230873335942E-4	418.178178178178	2.59982142953009E-4	418.178178178178	2.79496447664176E-4
					418.518518518518	2.33333375371285E-4	418.518518518518	2.45596038144678E-4	418.518518518518	2.60362142294769E-4	418.518518518518	2.79891678858554E-4
					418.858858858859	2.33687708447622E-4	418.858858858859	2.45961202953415E-4	418.858858858859	2.60742141636529E-4	418.858858858859	2.80286910052933E-4
					419.199199199199	2.34042041523959E-4	419.199199199199	2.46326367762151E-4	419.199199199199	2.61122140978289E-4	419.199199199199	2.80682141247311E-4
					419.53953953954	2.34396374600296E-4	419.53953953954	2.46691532570888E-4	419.53953953954	2.61502140320049E-4	419.53953953954	2.8107737244169E-4
					419.87987987988	2.34750707676633E-4	419.87987987988	2.47056697379624E-4	419.87987987988	2.61882139661809E-4	419.87987987988	2.81472603636068E-4
					420.22022022022	2.3510504075297E-4	420.22022022022	2.47421862188361E-4	420.22022022022	2.62262139003569E-4	420.22022022022	2.81867834830447E-4
					420.560560560561	2.35459373829307E-4	420.560560560561	2.47787026997098E-4	420.560560560561	2.62642138345329E-4	420.560560560561	2.82263066024825E-4
					420.900900900901	2.35813706905644E-4	420.900900900901	2.48152191805834E-4	420.900900900901	2.63022137687089E-4	420.900900900901	2.82658297219204E-4
					421.241241241241	2.36168039981981E-4	421.241241241241	2.48517356614571E-4	421.241241241241	2.63402137028849E-4	421.241241241241	2.83053528413582E-4
					421.581581581582	2.36522373058318E-4	421.581581581582	2.48882521423307E-4	421.581581581582	2.63782136370609E-4	421.581581581582	2.83448759607961E-4
					421.921921921922	2.36876706134655E-4	421.921921921922	2.49247686232044E-4	421.921921921922	2.64162135712369E-4	421.921921921922	2.83843990802339E-4
					422.262262262262	2.37231039210992E-4	422.262262262262	2.4961285104078E-4	422.262262262262	2.64542135054129E-4	422.262262262262	2.84239221996718E-4
					422.602602602603	2.37585372287329E-4	422.602602602603	2.49978015849517E-4	422.602602602603	2.64922134395889E-4	422.602602602603	2.84634453191096E-4
					422.942942942943	2.37939705363666E-4	422.942942942943	2.50343180658253E-4	422.942942942943	2.65302133737649E-4	422.942942942943	2.85029684385475E-4
					423.283283283283	2.38294038440003E-4	423.283283283283	2.5070834546699E-4	423.283283283283	2.65682133079409E-4	423.283283283283	2.85424915579853E-4
					423.623623623624	2.3864837151634E-4	423.623623623624	2.51073510275727E-4	423.623623623624	2.6606213242117E-4	423.623623623624	2.85820146774231E-4
					423.963963963964	2.39002704592677E-4	423.963963963964	2.51438675084463E-4	423.963963963964	2.6644213176293E-4	423.963963963964	2.8621537796861E-4
					424.304304304304	2.39357037669014E-4	424.304304304304	2.518038398932E-4	424.304304304304	2.6682213110469E-4	424.304304304304	2.86610609162988E-4
					424.644644644645	2.39711370745351E-4	424.644644644645	2.52169004701936E-4	424.644644644645	2.6720213044645E-4	424.644644644645	2.87005840357367E-4
					424.984984984985	2.40065703821688E-4	424.984984984985	2.52534169510673E-4	424.984984984985	2.6758212978821E-4	424.984984984985	2.87401071551745E-4
					425.325325325325	2.40420036898025E-4	425.325325325325	2.52899334319409E-4	425.325325325325	2.6796212912997E-4	425.325325325325	2.87796302746124E-4
					425.665665665666	2.40774369974362E-4	425.665665665666	2.53264499128146E-4	425.665665665666	2.6834212847173E-4	425.665665665666	2.88191533940502E-4
					426.006006006006	2.41128703050699E-4	426.006006006006	2.53629663936882E-4	426.006006006006	2.6872212781349E-4	426.006006006006	2.88586765134881E-4
					426.346346346346	2.41483036127036E-4	426.346346346346	2.53994828745619E-4	426.346346346346	2.6910212715525E-4	426.346346346346	2.88981996329259E-4
					426.686686686687	2.41837369203373E-4	426.686686686687	2.54359993554356E-4	426.686686686687	2.6948212649701E-4	426.686686686687	2.89377227523638E-4
					427.027027027027	2.4219170227971E-4	427.027027027027	2.54725158363092E-4	427.027027027027	2.6986212583877E-4	427.027027027027	2.89772458718016E-4
					427.367367367367	2.42546035356047E-4	427.367367367367	2.55090323171829E-4	427.367367367367	2.7024212518053E-4	427.367367367367	2.90167689912395E-4
					427.707707707708	2.42900368432384E-4	427.707707707708	2.55455487980565E-4	427.707707707708	2.7062212452229E-4	427.707707707708	2.90562921106773E-4
					428.048048048048	2.43254701508721E-4	428.048048048048	2.55820652789302E-4	428.048048048048	2.7100212386405E-4	428.048048048048	2.90958152301152E-4
					428.388388388388	2.43609034585058E-4	428.388388388388	2.56185817598038E-4	428.388388388388	2.7138212320581E-4	428.388388388388	2.9135338349553E-4
					428.728728728729	2.43963367661395E-4	428.728728728729	2.56550982406775E-4	428.728728728729	2.7176212254757E-4	428.728728728729	2.91748614689909E-4
					429.069069069069	2.44317700737732E-4	429.069069069069	2.56916147215511E-4	429.069069069069	2.7214212188933E-4	429.069069069069	2.92143845884287E-4
					429.409409409409	2.44672033814069E-4	429.409409409409	2.57281312024248E-4	429.409409409409	2.7252212123109E-4	429.409409409409	2.92539077078666E-4
					429.74974974975	2.45026366890406E-4	429.74974974975	2.57646476832985E-4	429.74974974975	2.7290212057285E-4	429.74974974975	2.92934308273044E-4
					430.09009009009	2.45380699966743E-4	430.09009009009	2.58011641641721E-4	430.09009009009	2.7328211991461E-4	430.09009009009	2.93329539467423E-4
					430.43043043043	2.4573503304308E-4	430.43043043043	2.58376806450458E-4	430.43043043043	2.73662119256371E-4	430.43043043043	2.93724770661801E-4
					430.770770770771	2.46089366119417E-4	430.770770770771	2.58741971259194E-4	430.770770770771	2.74042118598131E-4	430.770770770771	2.94120001856179E-4
					431.111111111111	2.46443699195754E-4	431.111111111111	2.59107136067931E-4	431.111111111111	2.74422117939891E-4	431.111111111111	2.94515233050558E-4
					431.451451451451	2.46798032272091E-4	431.451451451451	2.59472300876667E-4	431.451451451451	2.74802117281651E-4	431.451451451451	2.94910464244937E-4
					431.791791791792	2.47152365348428E-4	431.791791791792	2.59837465685404E-4	431.791791791792	2.75182116623411E-4	431.791791791792	2.95305695439315E-4
					432.132132132132	2.47506698424765E-4	432.132132132132	2.60202630494141E-4	432.132132132132	2.75562115965171E-4	432.132132132132	2.95700926633693E-4
					432.472472472472	2.47861031501102E-4	432.472472472472	2.60567795302877E-4	432.472472472472	2.75942115306931E-4	432.472472472472	2.96096157828072E-4
					432.812812812813	2.48215364577439E-4	432.812812812813	2.60932960111614E-4	432.812812812813	2.76322114648691E-4	432.812812812813	2.9649138902245E-4
					433.153153153153	2.48569697653776E-4	433.153153153153	2.6129812492035E-4	433.153153153153	2.76702113990451E-4	433.153153153153	2.96886620216829E-4
					433.493493493493	2.48924030730113E-4	433.493493493493	2.61663289729087E-4	433.493493493493	2.77082113332211E-4	433.493493493493	2.97281851411207E-4
					433.833833833834	2.4927836380645E-4	433.833833833834	2.62028454537823E-4	433.833833833834	2.77462112673971E-4	433.833833833834	2.97677082605586E-4
					434.174174174174	2.49632696882787E-4	434.174174174174	2.6239361934656E-4	434.174174174174	2.77842112015731E-4	434.174174174174	2.98072313799964E-4
					434.514514514515	2.49987029959124E-4	434.514514514515	2.62758784155296E-4	434.514514514515	2.78222111357491E-4	434.514514514515	2.98467544994343E-4
					434.854854854855	2.50341363035461E-4	434.854854854855	2.63123948964033E-4	434.854854854855	2.78602110699251E-4	434.854854854855	2.98862776188721E-4
					435.195195195195	2.50695696111798E-4	435.195195195195	2.6348911377277E-4	435.195195195195	2.78982110041011E-4	435.195195195195	2.992580073831E-4
					435.535535535536	2.51050029188135E-4	435.535535535536	2.63854278581506E-4	435.535535535536	2.79362109382771E-4	435.535535535536	2.99653238577478E-4
					435.875875875876	2.51404362264472E-4	435.875875875876	2.64219443390243E-4	435.875875875876	2.79742108724531E-4	435.875875875876	3.00048469771857E-4
					436.216216216216	2.51758695340809E-4	436.216216216216	2.64584608198979E-4	436.216216216216	2.80122108066291E-4	436.216216216216	3.00443700966235E-4
					436.556556556557	2.52113028417146E-4	436.556556556557	2.64949773007716E-4	436.556556556557	2.80502107408051E-4	436.556556556557	3.00838932160614E-4
					436.896896896897	2.52467361493483E-4	436.896896896897	2.65314937816452E-4	436.896896896897	2.80882106749812E-4	436.896896896897	3.01234163354992E-4
					437.237237237237	2.5282169456982E-4	437.237237237237	2.65680102625189E-4	437.237237237237	2.81262106091572E-4	437.237237237237	3.01629394549371E-4
					437.577577577578	2.53176027646157E-4	437.577577577578	2.66045267433925E-4	437.577577577578	2.81642105433332E-4	437.577577577578	3.02024625743749E-4
					437.917917917918	2.53530360722494E-4	437.917917917918	2.66410432242662E-4	437.917917917918	2.82022104775092E-4	437.917917917918	3.02419856938128E-4
					438.258258258258	2.53884693798831E-4	438.258258258258	2.66775597051399E-4	438.258258258258	2.82402104116852E-4	438.258258258258	3.02815088132506E-4
					438.598598598599	2.54239026875168E-4	438.598598598599	2.67140761860135E-4	438.598598598599	2.82782103458612E-4	438.598598598599	3.03210319326884E-4
					438.938938938939	2.54593359951505E-4	438.938938938939	2.67505926668872E-4	438.938938938939	2.83162102800372E-4	438.938938938939	3.03605550521263E-4
					439.279279279279	2.54947693027842E-4	439.279279279279	2.67871091477608E-4	439.279279279279	2.83542102142132E-4	439.279279279279	3.04000781715642E-4
					439.61961961962	2.55302026104179E-4	439.61961961962	2.68236256286345E-4	439.61961961962	2.83922101483892E-4	439.61961961962	3.0439601291002E-4
					439.95995995996	2.55656359180516E-4	439.95995995996	2.68601421095081E-4	439.95995995996	2.84302100825652E-4	439.95995995996	3.04791244104398E-4
					440.3003003003	2.56010692256853E-4	440.3003003003	2.68966585903818E-4	440.3003003003	2.84682100167412E-4	440.3003003003	3.05186475298777E-4
					440.640640640641	2.5636502533319E-4	440.640640640641	2.69331750712555E-4	440.640640640641	2.85062099509172E-4	440.640640640641	3.05581706493155E-4
					440.980980980981	2.56719358409527E-4	440.980980980981	2.69696915521291E-4	440.980980980981	2.85442098850932E-4	440.980980980981	3.05976937687534E-4
					441.321321321321	2.57073691485864E-4	441.321321321321	2.70062080330028E-4	441.321321321321	2.85822098192692E-4	441.321321321321	3.06372168881912E-4
					441.661661661662	2.57428024562201E-4	441.661661661662	2.70427245138764E-4	441.661661661662	2.86202097534452E-4	441.661661661662	3.06767400076291E-4
					442.002002002002	2.57782357638538E-4	442.002002002002	2.70792409947501E-4	442.002002002002	2.86582096876212E-4	442.002002002002	3.07162631270669E-4
					442.342342342342	2.58136690714875E-4	442.342342342342	2.71157574756237E-4	442.342342342342	2.86962096217972E-4	442.342342342342	3.07557862465048E-4
					442.682682682683	2.58491023791212E-4	442.682682682683	2.71522739564974E-4	442.682682682683	2.87342095559732E-4	442.682682682683	3.07953093659426E-4
					443.023023023023	2.58845356867549E-4	443.023023023023	2.7188790437371E-4	443.023023023023	2.87722094901493E-4	443.023023023023	3.08348324853805E-4
					443.363363363363	2.59199689943886E-4	443.363363363363	2.72253069182447E-4	443.363363363363	2.88102094243253E-4	443.363363363363	3.08743556048183E-4
					443.703703703704	2.59554023020223E-4	443.703703703704	2.72618233991184E-4	443.703703703704	2.88482093585013E-4	443.703703703704	3.09138787242562E-4
					444.044044044044	2.5990835609656E-4	444.044044044044	2.7298339879992E-4	444.044044044044	2.88862092926773E-4	444.044044044044	3.0953401843694E-4
					444.384384384384	2.60262689172897E-4	444.384384384384	2.73348563608657E-4	444.384384384384	2.89242092268533E-4	444.384384384384	3.09929249631319E-4
					444.724724724725	2.60617022249234E-4	444.724724724725	2.73713728417393E-4	444.724724724725	2.89622091610293E-4	444.724724724725	3.10324480825697E-4
					445.065065065065	2.60971355325571E-4	445.065065065065	2.7407889322613E-4	445.065065065065	2.90002090952053E-4	445.065065065065	3.10719712020076E-4
					445.405405405405	2.61325688401908E-4	445.405405405405	2.74444058034866E-4	445.405405405405	2.90382090293813E-4	445.405405405405	3.11114943214454E-4
					445.745745745746	2.61680021478245E-4	445.745745745746	2.74809222843603E-4	445.745745745746	2.90762089635573E-4	445.745745745746	3.11510174408833E-4
					446.086086086086	2.62034354554582E-4	446.086086086086	2.75174387652339E-4	446.086086086086	2.91142088977333E-4	446.086086086086	3.11905405603211E-4
					446.426426426426	2.62388687630919E-4	446.426426426426	2.75539552461076E-4	446.426426426426	2.91522088319093E-4	446.426426426426	3.12300636797589E-4
					446.766766766767	2.62743020707256E-4	446.766766766767	2.75904717269813E-4	446.766766766767	2.91902087660853E-4	446.766766766767	3.12695867991968E-4
					447.107107107107	2.63097353783593E-4	447.107107107107	2.76269882078549E-4	447.107107107107	2.92282087002613E-4	447.107107107107	3.13091099186347E-4
					447.447447447447	2.6345168685993E-4	447.447447447447	2.76635046887286E-4	447.447447447447	2.92662086344373E-4	447.447447447447	3.13486330380725E-4
					447.787787787788	2.63806019936267E-4	447.787787787788	2.77000211696022E-4	447.787787787788	2.93042085686133E-4	447.787787787788	3.13881561575103E-4
					448.128128128128	2.64160353012604E-4	448.128128128128	2.77365376504759E-4	448.128128128128	2.93422085027893E-4	448.128128128128	3.14276792769482E-4
					448.468468468468	2.64514686088941E-4	448.468468468468	2.77730541313495E-4	448.468468468468	2.93802084369653E-4	448.468468468468	3.1467202396386E-4
					448.808808808809	2.64869019165278E-4	448.808808808809	2.78095706122232E-4	448.808808808809	2.94182083711413E-4	448.808808808809	3.15067255158239E-4
					449.149149149149	2.65223352241615E-4	449.149149149149	2.78460870930968E-4	449.149149149149	2.94562083053173E-4	449.149149149149	3.15462486352617E-4
					449.489489489489	2.65577685317952E-4	449.489489489489	2.78826035739705E-4	449.489489489489	2.94942082394933E-4	449.489489489489	3.15857717546996E-4
					449.82982982983	2.65932018394289E-4	449.82982982983	2.79191200548442E-4	449.82982982983	2.95322081736693E-4	449.82982982983	3.16252948741374E-4
					450.17017017017	2.66286351470626E-4	450.17017017017	2.79556365357178E-4	450.17017017017	2.95702081078454E-4	450.17017017017	3.16648179935753E-4
					450.51051051051	2.66640684546963E-4	450.51051051051	2.79921530165915E-4	450.51051051051	2.96082080420214E-4	450.51051051051	3.17043411130131E-4
					450.850850850851	2.669950176233E-4	450.850850850851	2.80286694974651E-4	450.850850850851	2.96462079761974E-4	450.850850850851	3.1743864232451E-4
					451.191191191191	2.67349350699637E-4	451.191191191191	2.80651859783388E-4	451.191191191191	2.96842079103734E-4	451.191191191191	3.17833873518888E-4
					451.531531531532	2.67703683775974E-4	451.531531531532	2.81017024592124E-4	451.531531531532	2.97222078445494E-4	451.531531531532	3.18229104713267E-4
					451.871871871872	2.68058016852311E-4	451.871871871872	2.81382189400861E-4	451.871871871872	2.97602077787254E-4	451.871871871872	3.18624335907645E-4
					452.212212212212	2.68412349928648E-4	452.212212212212	2.81747354209597E-4	452.212212212212	2.97982077129014E-4	452.212212212212	3.19019567102024E-4
					452.552552552553	2.68766683004986E-4	452.552552552553	2.82112519018334E-4	452.552552552553	2.98362076470774E-4	452.552552552553	3.19414798296402E-4
					452.892892892893	2.69121016081322E-4	452.892892892893	2.82477683827071E-4	452.892892892893	2.98742075812534E-4	452.892892892893	3.19810029490781E-4
					453.233233233233	2.69475349157659E-4	453.233233233233	2.82842848635807E-4	453.233233233233	2.99122075154294E-4	453.233233233233	3.20205260685159E-4
					453.573573573574	2.69829682233996E-4	453.573573573574	2.83208013444544E-4	453.573573573574	2.99502074496054E-4	453.573573573574	3.20600491879537E-4
					453.913913913914	2.70184015310333E-4	453.913913913914	2.8357317825328E-4	453.913913913914	2.99882073837814E-4	453.913913913914	3.20995723073916E-4
					454.254254254254	2.70538348386671E-4	454.254254254254	2.83938343062017E-4	454.254254254254	3.00262073179574E-4	454.254254254254	3.21390954268295E-4
					454.594594594595	2.70892681463007E-4	454.594594594595	2.84303507870753E-4	454.594594594595	3.00642072521334E-4	454.594594594595	3.21786185462673E-4
					454.934934934935	2.71247014539345E-4	454.934934934935	2.8466867267949E-4	454.934934934935	3.01022071863094E-4	454.934934934935	3.22181416657052E-4
					455.275275275275	2.71601347615681E-4	455.275275275275	2.85033837488227E-4	455.275275275275	3.01402071204854E-4	455.275275275275	3.2257664785143E-4
					455.615615615616	2.71955680692019E-4	455.615615615616	2.85399002296963E-4	455.615615615616	3.01782070546614E-4	455.615615615616	3.22971879045808E-4
					455.955955955956	2.72310013768355E-4	455.955955955956	2.857641671057E-4	455.955955955956	3.02162069888374E-4	455.955955955956	3.23367110240187E-4
					456.296296296296	2.72664346844693E-4	456.296296296296	2.86129331914436E-4	456.296296296296	3.02542069230134E-4	456.296296296296	3.23762341434565E-4
					456.636636636637	2.7301867992103E-4	456.636636636637	2.86494496723173E-4	456.636636636637	3.02922068571895E-4	456.636636636637	3.24157572628944E-4
					456.976976976977	2.73373012997367E-4	456.976976976977	2.86859661531909E-4	456.976976976977	3.03302067913655E-4	456.976976976977	3.24552803823322E-4
					457.317317317317	2.73727346073704E-4	457.317317317317	2.87224826340646E-4	457.317317317317	3.03682067255415E-4	457.317317317317	3.24948035017701E-4
					457.657657657658	2.7408167915004E-4	457.657657657658	2.87589991149382E-4	457.657657657658	3.04062066597175E-4	457.657657657658	3.25343266212079E-4
					457.997997997998	2.74436012226378E-4	457.997997997998	2.87955155958119E-4	457.997997997998	3.04442065938935E-4	457.997997997998	3.25738497406458E-4
					458.338338338338	2.74790345302715E-4	458.338338338338	2.88320320766856E-4	458.338338338338	3.04822065280695E-4	458.338338338338	3.26133728600836E-4
					458.678678678679	2.75144678379052E-4	458.678678678679	2.88685485575592E-4	458.678678678679	3.05202064622455E-4	458.678678678679	3.26528959795215E-4
					459.019019019019	2.75499011455389E-4	459.019019019019	2.89050650384329E-4	459.019019019019	3.05582063964215E-4	459.019019019019	3.26924190989593E-4
					459.359359359359	2.75853344531726E-4	459.359359359359	2.89415815193065E-4	459.359359359359	3.05962063305975E-4	459.359359359359	3.27319422183972E-4
					459.6996996997	2.76207677608063E-4	459.6996996997	2.89780980001802E-4	459.6996996997	3.06342062647735E-4	459.6996996997	3.2771465337835E-4
					460.04004004004	2.765620106844E-4	460.04004004004	2.90146144810538E-4	460.04004004004	3.06722061989495E-4	460.04004004004	3.28109884572729E-4
					460.38038038038	2.76916343760737E-4	460.38038038038	2.90511309619275E-4	460.38038038038	3.07102061331255E-4	460.38038038038	3.28505115767107E-4
					460.720720720721	2.77270676837074E-4	460.720720720721	2.90876474428011E-4	460.720720720721	3.07482060673015E-4	460.720720720721	3.28900346961486E-4
					461.061061061061	2.77625009913411E-4	461.061061061061	2.91241639236748E-4	461.061061061061	3.07862060014775E-4	461.061061061061	3.29295578155864E-4
					461.401401401401	2.77979342989748E-4	461.401401401401	2.91606804045485E-4	461.401401401401	3.08242059356535E-4	461.401401401401	3.29690809350242E-4
					461.741741741742	2.78333676066085E-4	461.741741741742	2.91971968854221E-4	461.741741741742	3.08622058698295E-4	461.741741741742	3.30086040544621E-4
					462.082082082082	2.78688009142422E-4	462.082082082082	2.92337133662958E-4	462.082082082082	3.09002058040055E-4	462.082082082082	3.30481271739E-4
					462.422422422422	2.79042342218759E-4	462.422422422422	2.92702298471694E-4	462.422422422422	3.09382057381815E-4	462.422422422422	3.30876502933378E-4
					462.762762762763	2.79396675295096E-4	462.762762762763	2.93067463280431E-4	462.762762762763	3.09762056723575E-4	462.762762762763	3.31271734127756E-4
					463.103103103103	2.79751008371433E-4	463.103103103103	2.93432628089167E-4	463.103103103103	3.10142056065335E-4	463.103103103103	3.31666965322135E-4
					463.443443443443	2.8010534144777E-4	463.443443443443	2.93797792897904E-4	463.443443443443	3.10522055407096E-4	463.443443443443	3.32062196516513E-4
